text_procesado,label
fall short explaining music root .,0
never inspires interested detachment .,0
might emerged hilarious lunacy hand woody allen mel brook ( least '70s heyday ) come across lame sophomoric debut indie feature .,0
"despite slick production value director roger michell 's tick-tock pacing , final effect like two guy yelling face two hour .",0
"pretty much suck , funny moment two .",0
good job painting family dynamic audience tried squeeze many element film .,0
"supernatural mystery n't know whether want suspenseful horror movie weepy melodrama . end neither , fails endeavor .",0
two badly interlocked story drowned clever complexity .,0
"earnest , overwrought wildly implausible begs parodied .",0
textbook life quiet desperation .,0
"swimfan , like fatal attraction , eventually go overboard loony melodramatic denouement high school swimming pool substitute bathtub .",0
"claim sort bad guy good , essential problem .",0
"purposefully shocking eroticized gore , unintentionally dull lack poetic frisson .",0
"feel like piece bunch , better movie slapped together .",0
"almost everything film unsettling , preposterous hairpiece worn lai 's villainous father endless action sequence .",0
"writer-director randall wallace bitten anyone else could chew , movie veers like drunken driver heavy traffic .",0
"follows blair witch formula hour , 're told something creepy vague work , go awry final 30 minute .",0
one ca n't shake feeling crossroad nothing hour-and-a-half-long commercial britney 's latest album .,0
phoned-in business usual .,0
"'s epic , put together .",0
"little atmosphere generated shadowy lighting , macabre set , endless rain offset sheer ugliness everything else .",0
"director-chef gabriele muccino keep fast -- zippy , comin ' ya -- fearing film molto superficiale .",0
"tartakovsky 's team freakish power visual charm , five writer slip modern rut narrative banality .",0
horrific movie experience 've since `` ca n't stop music . `` may well called `` jar-jar binks : movie . `` 's painful .,0
"god great , movie 's .",0
"like three-ring circus , side story aplenty -- none memorable .",0
"doubt , film ratchet stirring soundtrack , throw fish-out-of-water gag let cliched dialogue rip . else doggie wink .",0
"'girls gone wild ' video boho art-house crowd , burning sensation n't definitive counter-cultural document -- maker n't removed inquisitive enough .",0
original insightful last week 's episode behind music .,0
play like john le carré couple burnt-out cylinder .,0
may galled 've wasted nearly two hour precious life silly little puddle movie .,0
"'s neither sappy big daddy anarchic happy gilmore waterboy , moment .",0
despite surface attraction -- conrad l . hall 's cinematography likely nominated oscar next year -- 's something impressive yet lacking everything .,0
smug convoluted action-comedy n't allow earnest moment pas without reminding audience 's movie .,0
[ crystal de niro ] manage squeeze good laugh enough make silly con job sing .,0
"worthless , pseudo-rock-video opening idiocy last frame .",0
christ allegory n't work foundation,0
"go la salle 's performance , make best stuttering script .",0
"'s hard care film proposes epic tragedy plight callow rich boy forced choose beautiful , self-satisfied 22-year-old girlfriend equally beautiful , self-satisfied 18-year-old mistress .",0
"try hard funny way 's loud , goofy short attention span .",0
"n't find much fascination swinging . 're matter plumbing arrangement mind game , erotic sensuous charge . thought-provoking .",0
"acting fine , 's enough substance sustain interest full 90 minute , especially weak payoff .",0
"collateral damage , might imagine every aggrieved father cliché unturned . .",0
"ultimately , yes , snail-like pacing lack thematic resonance make film silly scary , like sort martha stewart decorating program run amok .",0
"releasing film word 'dog ' title january lends easy joke insult , snow dog deserves every single one .",0
tedious norwegian offering somehow snagged oscar nomination .,0
dark stormy night . . .,0
"dark-as-pitch comedy frequently veers corny sentimentality , probably would improve much therapeutic zap shock treatment .",0
sort cute cloying material far zhang 's forte show .,0
"bray completely sea ; nothing savage garden music video resume , clue making movie .",0
"freundlich 's made [ crudup ] suburban architect , cipher .",0
"huge disappointment coming , , filmmaker performer calibre",0
"though pretend expose life male hustler , 's exploitive without insightful .",0
aimed squarely least demanding demographic group : small child delighted simply spend time familiar cartoon character .,0
start satisfying kid flck becomes increasingly implausible race contrived plot point .,0
exhibit shallow sensationalism characteristic soap opera . . . salacious telenovela serious drama .,0
seagal painfully foolish trying hold onto 's left passe ' chopsocky glory .,0
"even harris 's strong effort , script give little effectively probe lear 's soul-stripping breakdown .",0
story bogus character tissue-thin .,0
"whereas extremely competent hitman film pulp fiction get shorty resonate sardonic verve caustic purpose existing , cletis tout ? inexpressible drab wannabe looking exact niche .",0
"american adobo heart ( palate ) right place , brain little scattered -- ditsy , even .",0
. . . confusing drudgery .,0
"imagine film begin seven rip-off , switch mix shining , thing , naked teenager horror flick 1980s .",0
dialogue made want pack raw dough ear .,0
"costner 's warm-milk persona ill-fitting shadyac 's perfunctory directing chop , overtly silly dialogue would sink laurence olivier .",0
"'s coherent , well shot , tartly acted , wear like dinner guest showing doctorate .",0
"directed kevin bray , whose crisp framing , edgy camera work , wholesale ineptitude acting , tone pace obviously mark video helmer making feature debut .",0
turn potentially interesting idea excruciating film school experience play better film 's publicist people take many drug film 's character,0
robin williams departs fun friendly demeanor exchange darker unnerving role .,0
"high crime cinematic misdemeanor , routine crime thriller remarkable lack logic misuse two fine actor , morgan freeman ashley judd .",0
set 1986 harlem n't look much like anywhere new york .,0
chocolate factory without charlie .,0
long twinkly-eyed close-ups short shame .,0
hip-hop rarely come alive fire-breathing entity picture .,0
well-crafted letdown .,0
"dull , somnambulant exercise pretension whose pervasive quiet broken frequent outburst violence noise .",0
deserving critical backlash .,0
boring meandering .,0
"neither rousing success blinding embarrassment . still , sits like side dish one ordered .",0
"sum fear remarkably fuddled motif context , drain dramatic substance would shake u boot ( cinema seat ) .",0
"movie spends time schneider newcomer mcadams , even though performance interesting ( funnier ) .",0
